imo,name,ship_type,reporting_period,technical_efficiency,port_of_registry,home_port,ice_class,doc_issue_date,doc_expiry_date,verifier_number,verifier_name,verifier_nab,verifier_address,verifier_city,verifier_accreditation_number,verifier_country,monitoring_method_a,monitoring_method_b,monitoring_method_c,monitoring_method_d,annual_monitoring_total_fuel_consumption,annual_monitoring_fuel_consumption_assigned_to_on_laden,annual_monitoring_total_co2_emissions,annual_monitoring_co2_emissions_from_all_voyages_between_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_to_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_which_occured_within_ports_under_a_ms_jurisdiction_at_berth,annual_monitoring_co2_emissions_assigned_to_passenger_transport,annual_monitoring_co2_emissions_assigned_to_freight_transport,annual_monitoring_co2_emissions_assigned_to_on_laden,annual_monitoring_total_time_spent_at_sea,annual_average_fuel_consumption_per_distance,annual_average_fuel_consumption_per_transport_work_mass,annual_average_fuel_consumption_per_transport_work_volume,annual_average_fuel_consumption_per_transport_work_dwt,annual_average_fuel_consumption_per_transport_work_pax,annual_average_fuel_consumption_per_transport_work_freight,annual_average_co2_emissions_per_distance,annual_average_co2_emissions_per_transport_work_mass,annual_average_co2_emissions_per_transport_work_volume,annual_average_co2_emissions_per_transport_work_dwt,annual_average_co2_emissions_per_transport_work_pax,annual_average_co2_emissions_per_transport_work_freight,voluntary_reporting_distance_through_ice,voluntary_reporting_total_time_spent_at_sea,voluntary_reporting_total_time_spent_at_sea_through_ice,voluntary_reporting_average_fuel_consumption_per_distance_on_laden_voyages,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_freight,voluntary_reporting_average_co2_emissions_per_distance_on_laden_voyages,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_freight,voluntary_reporting_additional_comments,voluntary_reporting_average_density_of_the_cargo_transported
8007793,H.A.SKLENAR,Bulk carrier,2022.0,EIV (5.32 gCO₂/t·nm),Nassau,,,20/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,2015.04,,6328.37,3004.22,757.09,2163.59,403.47,,,,2131.6,103.08,4.29,,,,,323.72,13.47,,,,,,2131.6,,,,,,,,,,,,,,,
8009076,GULF LIVESTOCK 2,Other ship types,2022.0,EIV (56.05 gCO₂/t·nm),Panama,Panama,,17/05/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,2932.66,,9211.19,0.0,4042.97,4950.3,217.94,,,,5686.2,68.33,83.94,,,,,214.63,263.65,,,,,,5686.2,,,,,,,,,,,,,,,
8019344,GANN,Passenger ship,2022.0,Not Applicable,Stavanger,,,05/06/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,488.86,,1567.28,1185.9,108.59,34.46,238.33,,,,1264.0,50.42,,,,279.44,,161.64,,,,895.88,,,1264.0,,,,,,,,,,,,,,,
8019368,VESTERALEN,Ro-pax ship,2022.0,EIV (59.9 gCO₂/t·nm),Tromso,,,31/05/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,3895.88,,12490.19,12134.89,0.0,0.0,355.3,11116.26,1373.93,,6179.66,48.31,,,,281.33,137.55,154.89,,,,901.95,440.98,,6179.66,,,,,,,,,,,,,,,
8020599,AKRITAS,Ro-ro ship,2022.0,EIV (13.68 gCO₂/t·nm),LIMASSOL,,IA Supper,28/02/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,,,8178.08,,25556.78,19470.5,2542.0,2084.94,1459.49,,,,5717.8,104.64,53.74,,,,,327.01,167.93,,,,,,5717.8,,,,,,,,,,,,,,,
8020927,PREVELIS,Ro-pax ship,2022.0,EIV (42.84 gCO₂/t·nm),RETHYMNO 6,,,15/06/2023,30/06/2024,,RINA HELLAS LTD,Hellenic Accreditation System,"5, Aitolikou Street and Kastoros - 18545",Piraeus,1325,Greece,Yes,,,,8106.33,,25386.75,24030.0,0.0,0.0,1356.79,314.31,21423.67,,5938.65,100.26,,,,4.35,51.31,313.99,,,,13.63,160.04,,5938.65,,,,,,,,,,,,,,,
8025343,SUPER SERVANT 4,Other ship types,2022.0,EIV (15.05 gCO₂/t·nm),Willemstad,Willemstad,,30/06/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,3820.1,,11929.72,503.89,5379.91,5832.08,213.84,,,,3672.4,94.52,,,7.32,,,295.17,,,22.85,,,,3672.4,,,,,,,,,,,,,,,
8105404,RAMA H,General cargo ship,2022.0,EIV (13.89 gCO₂/t·nm),San Lorenzo,,,10/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,421.1,,1332.58,15.86,519.72,739.93,57.1,,,,2294.3,37.56,,,6.27,,,118.86,,,19.84,,,,2294.3,,,,,,,,,,,,,,,
8110681,BONTRUP AMSTERDAM,Bulk carrier,2022.0,EIV (5.34 gCO₂/t·nm),Nassau,,,23/02/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,4203.9,,13427.83,6846.63,2732.1,2584.15,1264.93,,,,4470.0,99.09,4.27,,,,,316.5,13.63,,,,,,4470.0,,,,,,,,,,,,,,,
8122957,OYA STAR,Other ship types,2022.0,EIV (30.04 gCO₂/t·nm),Panama,,,22/06/2023,30/06/2024,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,492.8,,1550.0,0.0,500.52,725.03,324.45,,,,647.28,95.2,11.84,,11.43,,,299.45,37.23,,35.96,,,,647.28,,,,,,,,,,,,,,,
8130899,MIGHTY SERVANT 3,Other ship types,2022.0,Not Applicable,Willemstad,,,28/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,Yes,,4397.1,3886.3,14097.11,833.24,8695.31,3764.16,804.39,,,12459.48,2059.0,203.12,19.35,,,,,651.2,62.03,,,,,,2059.0,,194.05,17.1,,,,,622.13,54.83,,,,,,
8201480,ARTANIA,Passenger ship,2022.0,Not Applicable,Nassau,,,13/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,13421.05,,43027.88,33338.2,3792.69,2445.38,3451.62,,,,5461.0,203.64,,,,257.65,,652.88,,,,826.03,,,5461.0,,,,,,,,,,,,,,,
8201624,MSC IRIS,Container ship,2022.0,EIV (29.43 gCO₂/t·nm),Panama,,IA,05/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,95.64,,303.6,0.0,164.7,122.33,16.58,,,,188.8,129.42,11.95,,,,,410.83,37.93,,,,,0.0,188.8,0.0,,,,,,,,,,,,,,
8201648,MSC EYRA,Container ship,2022.0,EIV (23.83 gCO₂/t·nm),Panama,,IA,25/05/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,313.45,,992.6,0.0,39.14,937.26,16.19,,,,317.0,93.15,6.46,,,,,294.98,20.44,,,,,0.0,317.0,0.0,,,,,,,,,,,,,,
8202018,IRON DESTINY,Bulk carrier,2022.0,EIV (6 gCO₂/t·nm),Monrovia,Monrovia,,30/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,243.0,,761.86,0.0,252.0,509.0,0.0,,,,194.4,167.02,4.83,,,,,523.65,15.14,,,,,,194.4,,,,,,,,,,,,,,,
8202525,SEA DOVE,Bulk carrier,2022.0,Not Applicable,Freetown,,,27/04/2023,30/06/2024,,Dromon Bureau of Shipping,Hellenic Accreditation System,"2-4 Iakovou Dragatsi street, 18535",Piraeus,1128,Greece,Yes,,,,210.1,,666.76,0.0,286.52,358.76,21.48,,,,668.2,64.15,3.79,,,,,203.57,12.01,,,,,,668.2,,,,,,,,,,,,,,,
8208763,POETA LOPEZ ANGLADA,Ro-pax ship,2022.0,EIV (30.8 gCO₂/t·nm),Limassol,,,12/05/2023,30/06/2024,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,,Yes,,,6139.26,,19216.16,0.0,9101.63,9060.91,1053.62,2348.22,15814.32,,4031.65,149.06,,,,353.27,177.62,466.57,,,,1104.33,555.2,,4031.65,,,,,,,,,,,,,,,
8219906,SCILLA,Ro-pax ship,2022.0,EIV (123 gCO₂/t·nm),Catania,Messina,,23/05/2023,30/06/2024,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,2214.38,,7099.29,7099.29,0.0,0.0,0.0,3123.69,3975.6,,1081.0,251.58,,,,2.19,0.36,806.55,,,,7.01,1.15,,1081.0,,,,,,,,,,,,,,,
8219918,VILLA,Ro-pax ship,2022.0,EIV (123 gCO₂/t·nm),Catania,Messina,,23/05/2023,30/06/2024,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,2546.93,,8165.45,8165.45,0.0,0.0,0.0,3592.8,4572.65,,1589.0,196.84,,,,0.77,0.19,631.07,,,,2.48,0.61,,1589.0,,,,,,,,,,,,,,,
8300389,HAPPY BUCCANEER,General cargo ship,2022.0,EIV (17.79 gCO₂/t·nm),Amsterdam,Amsterdam,,30/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,3788.0,,11931.98,5149.03,2607.72,3350.0,825.22,,,,3704.0,86.82,,,18.04,,,273.48,,,56.82,,,,3704.0,,,,,,,,,,,,,,,
8303989,GHENA,Other ship types,2022.0,EIV (36.85 gCO₂/t·nm),Panama,Panama,,17/05/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,486.0,,1514.51,0.0,0.0,1514.51,0.0,,,,433.1,98.64,22.63,,,,,307.4,70.52,,,,,,433.1,,,,,,,,,,,,,,,
8307947,TAHA-Y,General cargo ship,2022.0,EIV (5.61 gCO₂/t·nm),FREETOWN,,,31/03/2023,30/06/2024,,Dromon Bureau of Shipping,Hellenic Accreditation System,"2-4 Iakovou Dragatsi street, 18535",Piraeus,1128,Greece,Yes,,,,255.6,,808.62,0.0,350.52,396.23,61.38,,,,729.95,73.15,5.18,,4.98,,,231.4,16.38,,15.77,,,,729.95,,,,,,,,,,,,,,,
8309397,BONTRUP PEARL,General cargo ship,2022.0,EIV (5.16 gCO₂/t·nm),Nassau,,,06/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,2643.75,,8434.16,6824.98,141.06,131.45,1336.66,,,,3387.0,79.93,,,5.34,,,255.0,,,17.03,,,,3387.0,,,,,,,,,,,,,,,
8311120,ICE RUNNER,Refrigerated cargo carrier,2022.0,EIV (12.9 gCO₂/t·nm),Majuro,Majuro,,16/06/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,519.0,,1630.87,0.0,1226.91,260.64,143.3,,,,393.0,84.98,16.71,,,,,267.05,52.49,,,,,,393.0,,,,,,,,,,,,,,,
8311900,VILNIUS,Ro-pax ship,2022.0,EIV (17.18 gCO₂/t·nm),Panama,,IB,30/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,,Yes,Yes,,1707.3,,5473.6,0.0,2001.19,2787.62,684.8,604.27,4869.33,,1563.75,112.34,,,,10182.11,45.81,360.17,,,,32643.83,146.87,,1563.75,,,,,,,,,,,,,,,
8311912,GREIFSWALD,Ro-pax ship,2022.0,EIV (20.01 gCO₂/t·nm),Panama,Chernomorsk,PC5,30/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,,Yes,Yes,,458.7,,1462.58,474.52,601.35,377.73,8.98,54.24,1408.34,,169.5,278.25,,,,16559.58,161.87,887.22,,,,52803.74,516.13,,169.5,,,,,,,,,,,,,,,
8317954,STENA NAUTICA,Ro-pax ship,2022.0,EIV (46.96 gCO₂/t·nm),Gothenburg,,IB,09/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,6802.62,,21442.89,19887.85,0.0,0.0,1555.03,10374.08,11068.81,,5669.88,88.88,,,,507.51,57.27,280.16,,,,1599.75,180.52,0.0,5669.88,0.0,,,,,,,,,,,,,,
8401133,MAESTRO SUN,Ro-ro ship,2022.0,EIV (21.1 gCO₂/t·nm),Majuro,Majuro,,22/02/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,Yes,,389.8,,1225.62,0.0,468.05,468.05,289.5,,,,400.8,141.17,0.47,,,,,443.86,1.49,,,,,,400.8,,,,,,,,,,,,,,,
8401444,SAILOR,Ro-pax ship,2022.0,EIV (13.3 gCO₂/t·nm),Tallinn,Tallinn,IA Supper,28/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,,,Yes,,6292.43,,19898.0,16180.82,0.0,0.0,3605.28,3332.15,12848.66,,3872.8,112.07,,,,316.81,46.98,354.4,,,,1000.62,148.38,,3872.8,,,,,,,,,,,,,,,
8405191,MARE DI LEVANTE,Ro-pax ship,2022.0,EIV (39.04 gCO₂/t·nm),Piraeus,Zakynthos,,30/04/2023,30/06/2024,,RINA HELLAS LTD,Hellenic Accreditation System,"5, Aitolikou Street and Kastoros - 18545",Piraeus,1325,Greece,,Yes,,,3391.91,,10766.67,7427.32,0.0,0.0,3339.35,548.45,10218.22,,2828.33,80.7,,,,16.44,162.93,256.16,,,,52.18,517.17,,2828.33,,,,,,,,,,,,,,,
8413875,MSC GABRIELLA,Container ship,2022.0,EIV (11.91 gCO₂/t·nm),Panama,,,18/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,1351.23,,4275.0,2173.73,1249.35,479.63,372.29,,,,1315.34,91.81,6.67,,,,,290.47,21.09,,,,,,1315.34,,,,,,,,,,,,,,,
8414726,ZHEN HUA 24,Other ship types,2022.0,EIV (8.61 gCO₂/t·nm),Hong Kong,Hong Kong,,27/04/2023,30/06/2024,541,CHINA CLASSIFICATION SOCIETY,Denmark National Accreditation Body (DANAK),CCS Mansion 9 DONGZHIMEN NAN DA JIE,Beijing,7508,China,Yes,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
8414738,ZHEN HUA 23,Other ship types,2022.0,EIV (8.57 gCO₂/t·nm),Hong Kong,Hong Kong,,25/04/2023,30/06/2024,541,CHINA CLASSIFICATION SOCIETY,Denmark National Accreditation Body (DANAK),CCS Mansion 9 DONGZHIMEN NAN DA JIE,Beijing,7508,China,Yes,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
8415794,SEA PATRIS,Vehicle carrier,2022.0,EIV (18.51 gCO₂/t·nm),Panama,,,26/04/2023,30/06/2024,,ICS Verification Services Single Member P.C.,Hellenic Accreditation System (ESYD),"16, Efplias Str.
185 37 Piraeus, Greece",Piraeus,1101,Greece,Yes,,,,3902.44,,12208.52,2139.88,7412.0,2489.12,167.52,,,,4373.48,67.9,20.64,,20.64,,,212.42,64.56,,64.56,,,,4373.48,,,,,,,,,,,,,,,
8416308,GNV BLU,Ro-pax ship,2022.0,EIV (39.97 gCO₂/t·nm),Napoli,Napoli,,01/06/2023,30/06/2024,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,Yes,,,10824.2,,34040.42,26266.8,1168.4,1280.9,4774.7,28934.14,5106.28,,3696.0,192.54,,,,341.53,99.87,605.5,,,,1074.05,314.06,,3696.0,,,,,,,,,,,,,,,
8417118,SAFFET BEY,Ro-ro ship,2022.0,EIV (19.9 gCO₂/t·nm),,,,07/03/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,Yes,,,4333.68,4250.65,13537.77,0.0,6607.19,6664.35,266.19,,,13271.58,4561.0,68.71,19.64,,,,,214.63,61.35,,,,,,4561.0,,67.39,19.26,,,,,210.41,60.15,,,,,,
8418174,RAUTARUUKKI,Other ship types,2022.0,Not Applicable,Helsinki,,IA Supper,26/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,2458.33,,7758.0,4752.12,0.0,0.0,3005.9,,,,3350.39,105.68,,,12.56,,,333.49,,,39.64,,,0.0,3350.39,0.0,,,,,,,,,,,,,,
8420842,WOLIN,Ro-pax ship,2022.0,EIV (16.84 gCO₂/t·nm),Limassol,,IB,24/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,7825.32,,24657.58,22763.38,0.0,0.0,1894.21,18493.19,6164.39,,5556.18,112.94,,,,1627.9,72.32,355.88,,,,5129.52,227.88,0.0,5556.18,0.0,,,,,,,,,,,,,,
8420878,WIND STAR,Passenger ship,2022.0,EIV (21.5 gCO₂/t·nm),Nassau,,,22/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,1237.99,,3968.99,2223.0,531.33,881.43,333.23,,,,4675.3,48.96,,,,597.51,,156.96,,,,1915.62,,,4675.3,,,,,,,,,,,,,,,
8500484,ANDREAS KALVOS,Ro-pax ship,2022.0,EIV (26.93 gCO₂/t·nm),PIRAEUS  10801,"POROS, CEPHALONIA, GREECE",,30/04/2023,30/06/2024,,RINA HELLAS LTD,Hellenic Accreditation System,"5, Aitolikou Street and Kastoros - 18545",Piraeus,1325,Greece,,Yes,,,2106.13,,6686.61,5155.89,0.0,0.0,1530.75,633.41,6053.2,,2707.67,51.21,,,,24.12,259.29,162.58,,,,76.59,823.19,,2707.67,,,,,,,,,,,,,,,
8500630,ATLANTIC LADY,Refrigerated cargo carrier,2022.0,EIV (36.46 gCO₂/t·nm),Bolshoy port Saint Petersburg,Bolshoy port Saint Petersburg,IA,DoC not issued,DoC not issued,,Dromon Bureau of Shipping,Hellenic Accreditation System,"2-4 Iakovou Dragatsi street, 18535",Piraeus,1128,Greece,Yes,,,,1650.0,1084.0,5266.63,0.0,2868.23,1480.56,911.08,,,3457.13,2087.0,137.55,44.4,,,,,439.05,141.72,,,,,,2087.0,,138.66,29.17,,,,,442.23,93.03,,,,,,
8501464,ULUSOY-5,Ro-ro ship,2022.0,EIV (19.9 gCO₂/t·nm),ISTANBUL,ISTANBUL,,07/03/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,Yes,,,4000.1,3941.2,12480.71,0.0,6198.05,6093.83,188.83,,,12291.88,4034.4,67.56,21.11,,,,,210.79,65.85,,,,,,4034.4,,66.56,20.8,,,,,207.6,64.86,,,,,,
8501957,GNV ARIES,Ro-pax ship,2022.0,EIV (42.4 gCO₂/t·nm),Naples,Genoa,,01/06/2023,30/06/2024,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,10617.5,,33246.0,29325.3,0.0,0.0,3920.7,30918.85,2327.15,,3430.0,199.58,,,,421.87,21.56,624.92,,,,1320.98,67.52,,3430.0,,,,,,,,,,,,,,,
8502391,PRINCESS SEAWAYS,Ro-pax ship,2022.0,EIV (29.66 gCO₂/t·nm),Kobenhavn,,,05/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,13821.47,,43046.0,0.0,20087.24,21895.81,1062.96,29701.75,13344.25,,5792.07,147.88,,,,152.34,47.97,460.57,,,,474.45,149.4,,5792.07,,,,,,,,,,,,,,,
8502406,KING SEAWAYS,Ro-pax ship,2022.0,EIV (29.69 gCO₂/t·nm),Kobenhavn,,,04/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,12759.32,,39743.42,0.0,18008.7,20239.28,1495.4,29410.14,10333.28,,5218.83,150.47,,,,145.18,41.51,468.68,,,,452.21,129.3,,5218.83,,,,,,,,,,,,,,,
8502470,ACQUA STELLA,General cargo ship,2022.0,EIV (14.15 gCO₂/t·nm),Panama,,,20/06/2023,30/06/2024,,EMICERT,HELLENIC ACCREDITATION SYSTEM (ESYD),"Kodrou & Filellinon str., 15232, Chalandri,",ATHENS,874-4,Greece,Yes,,,,230.01,,726.37,0.0,431.0,269.0,27.0,,,,426.0,67.91,15.39,,15.39,,,214.46,48.59,,48.59,,,,426.0,,,,,,,,,,,,,,,
8503503,STEEL,Other ship types,2022.0,Not Applicable,Helsinki,,IA Supper,25/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,2220.32,,7003.44,5304.79,0.0,0.0,1698.65,,,,2986.13,85.49,,,10.61,,,269.65,,,33.47,,,0.0,2986.13,0.0,,,,,,,,,,,,,,
8503797,GNV ANTARES,Ro-pax ship,2022.0,EIV (42.11 gCO₂/t·nm),Naples,Genoa,,01/06/2023,30/06/2024,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,9286.3,,29173.61,23936.7,0.0,0.0,5237.2,27131.59,2042.02,,2984.0,195.67,,,,407.47,20.78,614.71,,,,1280.09,65.29,,2984.0,,,,,,,,,,,,,,,
8505836,MSC GIOVANNA,Container ship,2022.0,EIV (17.46 gCO₂/t·nm),Panama,,,18/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,3571.68,,11310.56,5838.19,2165.22,2044.84,1262.31,,,,3554.55,101.41,7.25,,,,,321.13,22.95,,,,,,3554.55,,,,,,,,,,,,,,,
8506311,GNV ALLEGRA,Ro-pax ship,2022.0,EIV (30.9 gCO₂/t·nm),Genoa,,IB,01/06/2023,30/06/2024,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,Yes,,,10965.9,,34424.94,23323.6,3139.7,3109.7,4192.1,32015.24,2409.7,,3516.0,178.8,,,,338.83,59.21,561.31,,,,1063.69,185.86,,3516.0,,,,,,,,,,,,,,,
8509557,NOVIY SVET,Refrigerated cargo carrier,2022.0,EIV (30.2 gCO₂/t·nm),Bolshoy port of St.Petersburg,Bolshoy port of St.Petersburg,IC,DoC not issued,DoC not issued,,Dromon Bureau of Shipping,Hellenic Accreditation System,"2-4 Iakovou Dragatsi street, 18535",Piraeus,1128,Greece,Yes,Yes,,,1037.6,,3313.95,150.48,2095.31,1068.17,0.0,,,,1726.0,77.44,35.19,,,,,247.33,112.39,,,,,,1726.0,,,,,,,,,,,,,,,
8512152,AL ANDALUS EXPRESS,Ro-pax ship,2022.0,EIV (36.93 gCO₂/t·nm),LIMASSOL,LAS PALMAS,,15/05/2023,30/06/2024,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,4910.88,,15302.53,13952.01,0.0,0.0,1350.48,469.99,14832.54,,2060.78,147.17,,,,76.22,112.03,458.6,,,,237.48,349.1,,2060.78,,,,,,,,,,,,,,,
8512891,MSC AUGUSTA,Container ship,2022.0,EIV (13.04 gCO₂/t·nm),Panama,,,18/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,350.23,,1105.43,416.71,483.32,166.74,38.66,,,,406.5,77.25,3.88,,,,,243.84,12.26,,,,,,406.5,,,,,,,,,,,,,,,
8512906,MSC ADELE,Container ship,2022.0,EIV (11.89 gCO₂/t·nm),Panama,,,18/05/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,2284.05,,7215.12,3695.23,399.68,2652.16,468.04,,,,2737.63,73.61,7.01,,,,,232.52,22.13,,,,,,2737.63,,,,,,,,,,,,,,,
8519710,SILVER SUN,Vehicle carrier,2022.0,EIV (17.91 gCO₂/t·nm),Panama,,,25/04/2023,30/06/2024,,Bureau Veritas Certification France,COFRAC,"Le Triangle de l'Arche
9, cours du Triangle",92937 PARIS LA DEFENSE,4-0076,France,Yes,,,,3196.58,,10133.41,545.68,5432.88,3556.81,598.05,,,,3725.09,68.46,19.03,,,,,217.02,60.34,,,,,,3725.09,,,,,,,,,,,,,,,
8520824,AMADORE,Bulk carrier,2022.0,EIV (14.19 gCO₂/t·nm),Valletta,Valletta,,08/05/2023,30/06/2024,,RINA HELLAS LTD,Hellenic Accreditation System,"5, Aitolikou Street and Kastoros - 18545",Piraeus,1325,Greece,Yes,,,,37.45,,118.9,0.0,37.16,54.8,26.93,,,,80.8,55.85,9.32,,,,,177.33,29.59,,,,,,80.8,,,,,,,,,,,,,,,
8521232,AMBIENCE,Passenger ship,2022.0,Not Applicable,Nassau,,,25/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,8802.83,,28221.86,6906.51,9741.54,9403.28,2170.57,,,,3151.8,218.22,,,,181.51,,699.63,,,,581.91,,,3151.8,,,,,,,,,,,,,,,
8521397,MSC FLORIANA,Container ship,2022.0,EIV (13.04 gCO₂/t·nm),Panama,,,15/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,1448.55,,4579.26,1186.95,1077.52,2155.29,159.5,,,,1836.0,79.38,6.31,,,,,250.95,19.95,,,,,,1836.0,,,,,,,,,,,,,,,
