imo,name,ship_type,reporting_period,technical_efficiency,port_of_registry,home_port,ice_class,doc_issue_date,doc_expiry_date,verifier_number,verifier_name,verifier_nab,verifier_address,verifier_city,verifier_accreditation_number,verifier_country,monitoring_method_a,monitoring_method_b,monitoring_method_c,monitoring_method_d,annual_monitoring_total_fuel_consumption,annual_monitoring_fuel_consumption_assigned_to_on_laden,annual_monitoring_total_co2_emissions,annual_monitoring_co2_emissions_from_all_voyages_between_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_to_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_which_occured_within_ports_under_a_ms_jurisdiction_at_berth,annual_monitoring_co2_emissions_assigned_to_passenger_transport,annual_monitoring_co2_emissions_assigned_to_freight_transport,annual_monitoring_co2_emissions_assigned_to_on_laden,annual_monitoring_total_time_spent_at_sea,annual_average_fuel_consumption_per_distance,annual_average_fuel_consumption_per_transport_work_mass,annual_average_fuel_consumption_per_transport_work_volume,annual_average_fuel_consumption_per_transport_work_dwt,annual_average_fuel_consumption_per_transport_work_pax,annual_average_fuel_consumption_per_transport_work_freight,annual_average_co2_emissions_per_distance,annual_average_co2_emissions_per_transport_work_mass,annual_average_co2_emissions_per_transport_work_volume,annual_average_co2_emissions_per_transport_work_dwt,annual_average_co2_emissions_per_transport_work_pax,annual_average_co2_emissions_per_transport_work_freight,voluntary_reporting_distance_through_ice,voluntary_reporting_total_time_spent_at_sea,voluntary_reporting_total_time_spent_at_sea_through_ice,voluntary_reporting_average_fuel_consumption_per_distance_on_laden_voyages,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_freight,voluntary_reporting_average_co2_emissions_per_distance_on_laden_voyages,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_freight,voluntary_reporting_additional_comments,voluntary_reporting_average_density_of_the_cargo_transported
9193707,ALBY LIBERTY,Bulk carrier,2020.0,EIV (6.45 gCO₂/t·nm),Panama,,,01/09/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,1331.95,,4215.79,196.03,3257.86,629.5,132.41,,,,1260.4,87.91,3.44,,,,,278.25,10.89,,,,,,1260.4,,,,,,,,,,,,,,,
9194000,NATIG ALIYEV,Oil tanker,2020.0,EIV (21.1 gCO₂/t·nm),Valetta,Tallinn,IA Supper,25/05/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,2175.45,,6775.25,6273.79,0.0,0.0,501.46,,,,1133.5,189.29,25.54,,,,,589.52,79.55,,,,,,1133.5,,,,,,,,,,,,,,"Starting from 5 August 2020 till present vessel been placed on shore power supply due to long term repair works. Since that,
fuel consumption has been suspend.",
9194397,IKARIA ANGEL,Bulk carrier,2020.0,EIV (5.08 gCO₂/t·nm),,,,26/03/2021,30/06/2022,,Dromon Bureau of Shipping,Hellenic Accreditation System,"2-4 Iakovou Dragatsi street, 18535",Piraeus,1128,Greece,Yes,,,,1206.53,,3808.18,181.25,995.97,2410.51,220.45,,,,1374.0,88.21,3.42,,,,,278.42,10.79,,,,,,1374.0,,,,,,,,,,,,,,,
9194464,SEA LUCK,Bulk carrier,2020.0,EIV (9.82 gCO₂/t·nm),Panama,Panama,,21/05/2021,30/06/2022,,EMICERT,HELLENIC ACCREDITATION SYSTEM (ESYD),"Kodrou & Filellinon str., 15232, Chalandri,",ATHENS,874-4,Greece,Yes,,,,307.37,,971.29,230.19,262.86,457.08,21.16,,,,748.95,41.86,6.33,,,,,132.28,19.99,,,,,,748.95,,,,,,,,,,,,,,,
9194880,PARAGON,Bulk carrier,2020.0,EIV (6.48 gCO₂/t·nm),Panama,,,17/05/2021,30/06/2022,,ICS Verification Services Single Member P.C.,Hellenic Accreditation System (ESYD),"16, Efplias Str.
185 37 Piraeus, Greece",Piraeus,1101,Greece,Yes,,,,658.28,,2062.49,0.0,2001.45,0.0,24.75,,,,810.5,62.63,2.3,,,,,196.24,7.22,,,,,,810.5,,,,,,,,,,,,,,,
9194921,COOL GIRL,Refrigerated cargo carrier,2020.0,EIV (27.39 gCO₂/t·nm),,,IA,21/03/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,955.05,,2986.98,181.23,1297.39,1421.43,86.95,,,,2316.35,88.51,36.06,,,,,276.83,112.77,,,,,,2316.35,,,,,,,,,,,,,,,
9195133,EMS HIGHWAY,Vehicle carrier,2020.0,EIV (51.46 gCO₂/t·nm),Liamassol,Limassol,IA,19/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,2846.19,,9124.89,7745.0,493.04,415.51,462.59,,,,4788.33,52.33,76.01,,,,,167.78,243.7,,,,,,4788.33,,,,,,,,,,,,,,,
9195145,ISAR HIGHWAY,Vehicle carrier,2020.0,EIV (51.46 gCO₂/t·nm),LImassol,Limassol,IA,19/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,2518.0,,8072.71,7022.61,337.43,409.68,326.54,,,,6199.0,49.53,80.75,,,,,158.8,258.87,,,,,,6199.0,,,,,,,,,,,,,,,
9195169,NORWEGIAN DAWN,Passenger ship,2020.0,Not Applicable,,,,27/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,229.19,,734.78,0.0,243.88,430.37,60.53,,,,52.55,402.46,,,,171.18,,1290.29,,,,548.81,,,52.55,,,,,,,,,,,,,,,
9195303,NEW ATHENS,Bulk carrier,2020.0,EIV (3.05 gCO₂/t·nm),Panama,,,22/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,1308.77,,4142.53,0.0,1325.0,2726.0,91.0,,,,813.0,185.17,1.52,,,,,586.1,4.81,,,,,,813.0,,,,,,,,,,,,,,,
9196163,ALEXANDRA,General cargo ship,2020.0,EIV (21.05 gCO₂/t·nm),Bridgetown,,IA,29/11/2022,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,1341.2,,4252.22,1016.59,1370.93,1609.07,255.63,,,,2676.22,54.24,,,8.91,,,171.98,,,28.23,,,0.0,2676.22,0.0,,,,,,,,,,,,,,
9196242,VAASABORG,General cargo ship,2020.0,EIV (16.46 gCO₂/t·nm),Delfzijl,Delfzijl,IA,24/02/2021,30/06/2022,,Bureau Veritas Certification France,COFRAC,1 Place Zaha Hadid,92400 COURBEVOIE,4-0076,France,Yes,,,,1871.64,,5961.65,3080.41,1859.45,798.97,222.82,,,,4155.0,41.94,,,6.86,,,133.6,,,21.86,,,,4155.0,,,,,,,,,,,,,,,
9196307,MEL PRIDE,Bulk carrier,2020.0,EIV (6.33 gCO₂/t·nm),Monrovia,,,29/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,772.11,,2434.64,0.0,1329.18,1038.29,67.17,,,,791.8,79.52,6.52,,,,,250.75,20.56,,,,,,791.8,,,,,,,,,,,,,,,
9196319,SEA CRUISER 2,Vehicle carrier,2020.0,EIV (48.32 gCO₂/t·nm),PANAMA,,,26/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,Yes,,,,1177.12,217.45,3773.85,733.05,0.0,2057.64,983.15,,,697.14,1394.6,62.6,62.53,,,,,200.71,200.46,,,,,,1394.6,,,11.55,,,,,,37.03,,,,,,
9196448,SICHEM CHALLENGE,Chemical tanker,2020.0,EIV (13.64 gCO₂/t·nm),Hamilton,,,16/06/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,2787.8,,8844.66,5072.84,430.79,1698.53,1642.51,,,,4033.05,60.05,11.13,,,,,190.53,35.31,,,,,,4033.05,,,,,,,,,,,,,,,
9196632,SEAWAYS TANABE,Oil tanker,2020.0,EIV (2.47 gCO₂/t·nm),Majuro,,,26/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,3126.08,,9852.71,0.0,2201.13,6664.36,987.21,,,,1522.5,203.95,1.04,,,,,642.79,3.26,,,,,,1522.5,,,,,,,,,,,,,,,
9196709,CHEM PATRIOT,Chemical tanker,2020.0,EIV (8.27 gCO₂/t·nm),Majuro,,,19/05/2021,30/06/2022,,EMICERT,HELLENIC ACCREDITATION SYSTEM (ESYD),"Kodrou & Filellinon str., 15232, Chalandri,",ATHENS,874-4,Greece,Yes,,,,1055.45,,3334.99,0.0,474.04,2690.71,170.23,,,,1013.52,92.04,5.49,,,,,290.84,17.35,,,,,,1013.52,,,,,,,,,,,,,,,
9196711,STOLT VIKING,Chemical tanker,2020.0,EIV (8.42 gCO₂/t·nm),,,,13/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,5495.81,,17253.74,908.26,5100.62,9128.05,2118.4,,,,4684.74,102.58,6.1,,,,,322.03,19.15,,,,,,4684.74,,,,,,,,,,,,,,,
9196814,ZHEN HUA 32,Other ship types,2020.0,EIV (9.02 gCO₂/t·nm),SHANGHAI,SHANGHAI,,27/04/2021,30/06/2022,541,CHINA CLASSIFICATION SOCIETY,The Italian Accreditation Body (ACCREDIA),CCS Mansion 9 DONGZHIMEN NAN DA JIE,Beijing,0003VV,China,Yes,,,,3272.8,,10254.43,481.86,3410.6,6264.5,97.46,,,,2554.7,77.62,12.06,,1.55,,,243.19,37.79,,4.85,,,,2554.7,,,,,,,,,,,,,,,
9196840,MAERSK KOBE,Container ship,2020.0,EIV (12.35 gCO₂/t·nm),Monrovia,Monrovia,,16/06/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,5610.97,,17631.79,9134.38,3147.41,3507.66,1842.35,,,,1619.32,237.37,4.44,,,,,745.91,13.97,,,,,,1619.32,,,,,,,,,,,,,,,
9196852,SEALAND WASHINGTON,Container ship,2020.0,EIV (12.36 gCO₂/t·nm),Hong Kong,,,29/06/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,10771.16,,33899.74,10468.62,12780.92,8871.9,1778.3,,,,3501.1,227.29,4.31,,,,,715.34,13.56,,,,,,3501.1,,,,,,,,,,,,,,,
9196864,SEALAND MICHIGAN,Container ship,2020.0,EIV (12.36 gCO₂/t·nm),Hong Kong,,,29/06/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,13199.91,,41410.42,10578.44,16579.06,12711.66,1541.25,,,,3961.8,228.29,4.42,,,,,716.17,13.86,,,,,,3961.8,,,,,,,,,,,,,,,
9196967,EVER UNICORN,Container ship,2020.0,EIV (20.68 gCO₂/t·nm),Singapore,Singapore,,02/06/2021,30/06/2022,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,,Yes,,200.31,,631.96,0.0,238.4,351.79,40.58,,,,88.1,159.86,3.74,,,,,504.36,11.81,,,,,,88.1,,,,,,,,,,,,,,,
9196979,ITAL USODIMARE,Container ship,2020.0,EIV (21 gCO₂/t·nm),Trieste,,,25/06/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,,,Yes,,1436.86,,4532.88,759.79,939.95,2620.58,212.56,,,,441.3,215.78,4.71,,,,,680.71,14.87,,,,,,441.3,,,,,,,,,,,,,,,
9197002,SAGA ANDORINHA,General cargo ship,2020.0,EIV (6.63 gCO₂/t·nm),Hong Kong,,,31/03/2021,30/06/2022,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,,Yes,,1056.1,1056.1,3344.73,322.84,1693.45,1222.0,106.44,,,3344.73,1199.1,78.97,,,2.07,,,250.09,,,6.55,,,,1199.1,,78.97,,,2.07,,,250.09,,,6.55,,,,
9197088,ERMOUPOLIS,Bulk carrier,2020.0,EIV (8.4 gCO₂/t·nm),MAJURO,,,28/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,Yes,,,,823.97,,2568.62,0.0,243.19,2245.04,80.37,,,,1223.1,75.17,4.06,,,,,234.32,12.66,,,,,,1223.1,,,,,,,,,,,,,,,
9197105,BLUE STAR 1,Ro-pax ship,2020.0,EIV (22.68 gCO₂/t·nm),Piraeus,,,22/04/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,,Yes,,,20089.26,,62593.51,61220.62,0.0,0.0,1372.89,6042.33,56551.18,,3497.01,256.59,,,,86.57,118.74,799.48,,,,269.74,369.97,,3497.01,,,,,,,,,,,,,,,
9197117,ALTHEA,Bulk carrier,2020.0,EIV (8.11 gCO₂/t·nm),MONROVIA,,,01/10/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,Yes,,,,148.89,,470.91,0.0,77.68,341.16,52.06,,,,300.04,51.28,4.12,,,,,162.18,13.05,,,,,,300.04,,,,,,,,,,,,,,,
9197284,BOW SUN,Chemical tanker,2020.0,EIV (6.19 gCO₂/t·nm),Singapore,,,30/03/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,2235.5,,7070.52,542.78,3831.02,2207.18,489.55,,,,1546.27,106.71,4.21,,,,,337.52,13.32,,,,,,1546.27,,,,,,,,,,,,,,,
9197296,BOW STAR,Chemical tanker,2020.0,EIV (5.99 gCO₂/t·nm),Singapore,,,26/04/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,1771.7,,5604.45,478.5,2707.62,1941.6,476.73,,,,1253.04,107.66,4.48,,,,,340.56,14.16,,,,,,1253.04,,,,,,,,,,,,,,,
9197363,SCHIPPERSGRACHT,General cargo ship,2020.0,EIV (13.85 gCO₂/t·nm),Amsterdam,,IA,30/06/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,6017.16,,18761.75,3842.54,7581.52,6884.64,453.05,,,,4570.0,93.73,,,9.76,,,292.26,,,30.42,,,,4570.0,,,,,,,,,,,,,,,
9197375,SINGELGRACHT,General cargo ship,2020.0,EIV (13.85 gCO₂/t·nm),Amsterdam,,IA,30/06/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,6387.0,,19916.53,2943.0,9122.0,7426.0,425.0,,,,4604.0,97.3,,,7.94,,,303.42,,,24.75,,,,4604.0,,,,,,,,,,,,,,,
9197466,PAULA,General cargo ship,2020.0,EIV (26.84 gCO₂/t·nm),St. John's,,,20/04/2021,30/06/2022,,Swiss Climate EcoCare GmbH,Deutsche Akkreditierungsstelle GmbH,"Steinhöft 11, 20459",Hamburg,D-VS-20810-01,Germany,Yes,,,,3315.14,,10443.5,5474.54,1001.19,3381.43,586.34,,,,2631.83,83.45,,,18.93,,,262.89,,,59.63,,,,2631.83,,,,,,,,,,,,,,,
9197478,WIEBKE,General cargo ship,2020.0,EIV (26.82 gCO₂/t·nm),Hamburg,,,19/04/2021,30/06/2022,,Swiss Climate EcoCare GmbH,Deutsche Akkreditierungsstelle GmbH,"Steinhöft 11, 20459",Hamburg,D-VS-20810-01,Germany,Yes,,,,4881.8,,15276.43,2093.18,4088.57,8097.93,996.75,,,,3454.71,86.97,,,16.36,,,272.15,,,51.19,,,,3454.71,,,,,,,,,,,,,,,
9197521,EMILIA,Container ship,2020.0,EIV (30.71 gCO₂/t·nm),SAINT-JOHN'S,,,17/06/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,1731.6,,5551.51,4328.1,0.0,782.6,441.1,,,,3348.0,59.06,19.31,,,,,189.35,61.92,,,,,,3348.0,,,,,,,,,,,,,,,
9197533,CAROLINE RUSS,Container/ro-ro cargo ship,2020.0,EIV (20.33 gCO₂/t·nm),Madeira,,IA Supper,26/03/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,1923.2,,6037.27,2222.83,2561.55,925.88,327.01,,,,4620.3,127.69,,92.93,,,,400.85,,291.71,,,,0.0,4620.3,0.0,,,,,,,,,,,,,,
9197545,SEALAND ILLINOIS,Container ship,2020.0,EIV (12.36 gCO₂/t·nm),Hong Kong,,,29/06/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,8846.33,,27887.79,8718.75,11767.72,6258.7,1142.61,,,,3221.6,212.99,4.4,,,,,671.44,13.88,,,,,,3221.6,,,,,,,,,,,,,,,
9197727,HAPPY BIRD,Gas carrier,2020.0,EIV (18.38 gCO₂/t·nm),Douglas,Douglas,,30/04/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,,,Yes,,2262.61,,7227.75,1734.03,3736.24,1267.55,489.94,,,,4933.2,51.21,16.61,,,,,163.59,53.04,,,,,,4933.2,,,,,,,,,,,,,,,
9197882,NEW SIHAM,Bulk carrier,2020.0,EIV (7.34 gCO₂/t·nm),,,,28/03/2021,30/06/2022,,Dromon Bureau of Shipping,Hellenic Accreditation System,"2-4 Iakovou Dragatsi street, 18535",Piraeus,1128,Greece,Yes,,,,842.77,,2664.14,611.14,1086.04,843.75,123.21,,,,1477.3,54.26,2.85,,,,,171.53,9.01,,,,,,1477.3,,,,,,,,,,,,,,,
9197911,SPIEGELGRACHT,General cargo ship,2020.0,EIV (13.85 gCO₂/t·nm),Amsterdam,,IA,30/06/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,7178.06,,22372.67,3581.2,8629.18,9763.78,398.51,,,,5871.0,96.27,,,8.62,,,300.05,,,26.85,,,,5871.0,,,,,,,,,,,,,,,
9197947,SLOTERGRACHT,General cargo ship,2020.0,EIV (13.85 gCO₂/t·nm),Amsterdam,,IA,30/06/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,4987.92,,15552.84,4270.44,5959.79,4859.76,471.87,,,,3687.0,91.51,,,6.27,,,285.34,,,19.55,,,,3687.0,,,,,,,,,,,,,,,
9198123,GRANDE BRASILE,Container/ro-ro cargo ship,2020.0,EIV (8.11 gCO₂/t·nm),Valletta,,,22/04/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,4265.6,,13377.4,2608.72,4158.88,5704.1,905.7,,,,2637.1,112.46,,2.23,,,,352.69,,7.01,,,,,2637.1,,,,,,,,,,,,,,,
9198135,GRANDE ARGENTINA,Container/ro-ro cargo ship,2020.0,EIV (8.11 gCO₂/t·nm),Gibraltar,,,22/04/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,6132.9,,19250.17,4637.5,4478.3,9059.88,1074.49,,,,2846.9,139.31,,2.79,,,,437.29,,8.75,,,,,2846.9,,,,,,,,,,,,,,,
9198226,ASCALON,Ro-ro ship,2020.0,EIV (21.36 gCO₂/t·nm),St. Petersburg,,IA,22/04/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,162.4,,518.08,0.0,48.41,459.41,10.26,,,,233.42,59.82,82.88,,,,,190.84,264.4,,,,,0.0,233.42,0.0,,,,,,,,,,,,,,
9198381,BOSPHORUS PRINCE,Bulk carrier,2020.0,EIV (5.78 gCO₂/t·nm),PANAMA,,,07/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,Yes,,,,1351.03,,4274.13,203.97,2476.04,1469.15,124.97,,,,1845.74,72.1,2.49,,,,,228.1,7.89,,,,,,1845.74,,,,,,,,,,,,,,,
9198563,STOLT SYCAMORE,Chemical tanker,2020.0,EIV (8.36 gCO₂/t·nm),,,,13/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,1253.59,,3925.28,109.55,1338.62,2270.64,206.84,,,,768.61,122.16,5.27,,,,,382.51,16.49,,,,,,768.61,,,,,,,,,,,,,,,
9198719,LA SURPRISE,Ro-ro ship,2020.0,EIV (20.43 gCO₂/t·nm),Madeira,VIGO,,26/04/2021,30/06/2022,,Bureau Veritas Certification France,COFRAC,1 Place Zaha Hadid,92400 COURBEVOIE,4-0076,France,Yes,,,,4972.08,,15565.9,7845.4,3096.43,3079.27,1544.81,,,,2662.2,136.47,174.32,,,,,427.23,545.72,,,,,,2662.2,,,,,,,,,,,,,,,
9198721,FINLANDIA SEAWAYS,Ro-ro ship,2020.0,EIV (12.3 gCO₂/t·nm),København,,,30/04/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,,,Yes,,4904.23,,15360.12,13373.8,0.0,0.0,1986.29,,,,3032.5,105.75,67.89,,,,,331.22,212.63,,,,,,3032.5,,,,,,,,,,,,,,,
9198927,CAP FINISTERE,Ro-pax ship,2020.0,EIV (23.05 gCO₂/t·nm),Morlaix,,,02/07/2021,30/06/2022,,Bureau Veritas Certification France,COFRAC,1 Place Zaha Hadid,92400 COURBEVOIE,4-0076,France,Yes,,,,36224.0,,112897.4,107819.0,0.0,0.0,5077.0,19267.12,93630.28,,6737.0,276.01,,,,205.91,171.62,860.23,,,,641.76,534.87,,6737.0,,,,,,,,,,,,,,,
9198939,CRUISE OLBIA,Ro-pax ship,2020.0,EIV (28.99 gCO₂/t·nm),Palermo,,,30/04/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,19035.5,,59420.78,56142.99,0.0,0.0,3276.85,45160.48,14260.3,,4648.74,201.64,,,,493.71,23.01,629.42,,,,1541.15,71.84,,4648.74,,,,,,,,,,,,,,,
9198941,STENA SUPERFAST VII,Ro-pax ship,2020.0,EIV (26.26 gCO₂/t·nm),Belfast,,IA,29/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,14669.0,,45745.97,40452.0,0.0,0.0,5293.69,19845.73,20606.55,,4373.0,208.37,,,,559.33,78.48,649.8,,,,1743.96,244.69,,4373.0,,,,,,,,,,,,,,,
9198953,STENA SUPERFAST VIII,Ro-pax ship,2020.0,EIV (26.51 gCO₂/t·nm),Belfast,,IA,29/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,14816.0,,46250.0,40341.87,0.0,0.0,5908.13,19752.6,20589.27,,4396.0,214.35,,,,578.79,76.46,669.13,,,,1806.97,238.71,,4396.0,,,,,,,,,,,,,,,
9198977,SEAGARD,Container/ro-ro cargo ship,2020.0,EIV (15.33 gCO₂/t·nm),Mariehamn,,IA Supper,04/05/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,6690.3,,20903.68,18827.65,0.0,0.0,2076.01,,,,4957.28,93.64,,20.48,,,,292.57,,63.99,,,,0.0,4957.28,0.0,,,,,,,,,,,,,,
9198989,PAULINE RUSS,Container/ro-ro cargo ship,2020.0,EIV (17.83 gCO₂/t·nm),Madeira,,IA Supper,29/03/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,5871.66,,18327.45,10784.32,3435.31,3562.36,545.46,,,,3738.0,114.6,,22.4,,,,357.7,,69.9,,,,0.0,3738.0,0.0,,,,,,,,,,,,,,
9199713,DYNASTY,Oil tanker,2020.0,EIV (3.56 gCO₂/t·nm),Majuro,,,22/04/2021,30/06/2022,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,3958.6,,12526.08,0.0,5619.74,4326.43,2579.91,,,,2214.9,158.15,2.28,,,,,500.44,7.22,,,,,,2214.9,,,,,,,,,,,,,,,
9200330,FEDERAL OSHIMA,Bulk carrier,2020.0,EIV (6.92 gCO₂/t·nm),Majuro,,IC,10/03/2021,30/06/2022,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,,Yes,,2155.0,1846.8,6833.85,671.15,1780.93,4198.72,183.06,,,5858.67,3073.3,74.94,3.83,,,,,237.65,12.14,,,,,,3073.3,,75.21,3.28,,,,,238.59,10.4,,,,,,
